Taxon Name	Available at Nursery?	Nurseries	Percent of Nurseries with this Taxon
Lepidium densiflorum var. densiflorum	False		0.0
Lepidium densiflorum var. elongatum	False		0.0
Lepidium densiflorum var. macrocarpum	False		0.0
Lepidium densiflorum var. pubecarpum	False		0.0
Lepidium densiflorum var. ramosum	False		0.0
Lepidium densiflorum var. typicum	False		0.0
Lepidium elongatum	False		0.0
Lepidium neglectum	False		0.0
Lepidium pubecarpum	False		0.0
Lepidium ramosum	False		0.0
Lepidium texanum	False		0.0
Lepidium dictyotum	False		0.0
Lepidium dictyotum var. acutidens	False		0.0
Lepidium acutidens	False		0.0
Lepidium dictyotum var. dictyotum	False		0.0
Lesquerella douglasii	False		0.0
Ledum	False		0.0
Leersia	False		0.0
Leymus flavescens	False		0.0
Elymus arenicola	False		0.0
Elymus flavescens	False		0.0
Leymus arenicola	False		0.0
Leptochloa fusca	False		0.0
Diplachne fusca	False		0.0
Leptochloa fusca ssp. fascicularis	False		0.0
Diplachne acuminata	False		0.0
Diplachne fascicularis	False		0.0
Diplachne maritima	False		0.0
Leptochloa acuminata	False		0.0
Leptochloa fascicularis	False		0.0
Leptochloa fascicularis var. acuminata	False		0.0
Leptochloa fascicularis var. maritima	False		0.0
Leptochloa fusca var. fascicularis	False		0.0
Ledum glandulosum	False		0.0
Ledum glandulosum var. californicum	False		0.0
Ledum groenlandicum ssp. glandulosum	False		0.0
Ledum groenlandicum	False		0.0
Ledum palustre ssp. groenlandicum	False		0.0
Ledum palustre var. latifolium	False		0.0
Rhododendron groenlandicum	False		0.0
Leptosiphon harknessii	False		0.0
Linanthus harknessii	False		0.0
Linanthus harknessii ssp. condensatus	False		0.0
Linanthus harknessii ssp. harknessii	False		0.0
Lepidium heterophyllum	False		0.0
Lepidium smithii	False		0.0
Lepyrodiclis holosteoides	False		0.0
Lepidium latifolium	False		0.0
Cardaria latifolia	False		0.0
Leptosiphon liniflorus	False		0.0
Gilia pharnaceoides	False		0.0
Linanthus liniflorus	False		0.0
Linanthus liniflorus ssp. liniflorus	False		0.0
Linanthus liniflorus ssp. pharnaceoides	False		0.0
Linanthus liniflorus var. pharnaceoides	False		0.0
Linanthus pharnaceoides	False		0.0
Leucanthemum maximum	False		0.0
Chrysanthemum maximum	False		0.0
Leptosiphon minimus	False		0.0
Linanthus bicolor ssp. minimus	False		0.0
Linanthus bicolor var. minimus	False		0.0
Linanthus minimus	False		0.0
Lemna minor	False		0.0
Lemna cyclostasa	False		0.0
Lemna minima	False		0.0
Lemna minuta	False		0.0
Lemna minuscula	False		0.0
Lemna valdiviana var. abbreviata	False		0.0
Lemna valdiviana var. minima	False		0.0
Lemna	False		0.0
Leymus mollis	True	FourthCornerNursery, HimaNursery, 	15.38
Leymus mollis ssp. mollis	False		0.0
Elymus arenarius ssp. mollis	False		0.0
Elymus arenarius var. scabrinervis	False		0.0
Elymus arenarius var. villosus	False		0.0
Elymus capitatus	False		0.0
Elymus mollis	True	FourthCornerNursery, 	7.69
Leymus arenarius ssp. mollis	False		0.0
Lewisia nevadensis	False		0.0
Lewisia pygmaea var. nevadensis	False		0.0
Oreobroma nevadense	False		0.0
Lepidium nitidum	False		0.0
Lepidium nitidum var. nitidum	False		0.0
Lepidium nitidum var. insigne	False		0.0
Lens	False		0.0
Leptosiphon nuttallii	False		0.0
Leptosiphon nuttallii ssp. nuttallii	False		0.0
Gilia nuttallii	False		0.0
Leptodactylon nuttallii	False		0.0
Leptosiphon nuttallii ssp. tenuilobus database artifact	False		0.0
Linanthastrum nuttallii	False		0.0
Linanthus nuttallii	False		0.0
Linanthus nuttallii ssp. nuttallii	False		0.0
Linanthus nuttallii ssp. tenuilobus	False		0.0
Leptosiphon nuttallii ssp. pubescens	False		0.0
Linanthastrum nuttallii var. pubescens	False		0.0
Linanthus nuttallii ssp. pubescens	False		0.0
Lesquerella occidentalis	False		0.0
Lesquerella occidentalis ssp. occidentalis	False		0.0
Lesquerella cusickii	False		0.0
Lesquerella occidentalis ssp. cusickii	False		0.0
Lesquerella occidentalis var. cusickii	False		0.0
Physaria occidentalis	False		0.0
Physaria occidentalis ssp. occidentalis	False		0.0
Leontodon	False		0.0
Leonurus	False		0.0
Leersia oryzoides	False		0.0
Homalocenchrus oryzoides	False		0.0
Phalaris oryzoides	False		0.0
Lepidium oxycarpum	False		0.0
Lepidium perfoliatum	False		0.0
Lepidium	False		0.0
Leptarrhena	False		0.0
Leptochloa	False		0.0
Leptosiphon	False		0.0
Leptarrhena pyrolifolia	False		0.0
Lepuropetalon amplexifolium	False		0.0
Saxifraga amplexifolia	False		0.0
Saxifraga calycina ssp. unalaschcensis	False		0.0
Saxifraga davurica var. unalaschcensis	False		0.0
Saxifraga pyrolifolia	False		0.0
Saxifraga unalaschcensis	False		0.0
Lewisia pygmaea	False		0.0
Lewisia minima	False		0.0
Lewisia pygmaea var. aridorum	False		0.0
Lewisia sierrae	False		0.0
Oreobroma pygmaeum	False		0.0
Talinum pygmaeum	False		0.0
Lepyrodiclis	False		0.0
Lepidium ramosissimum	False		0.0
Leymus racemosus	False		0.0
Lepidium ramosissimum var. bourgeauanum	False		0.0
Lepidium bourgeauanum	False		0.0
Lepidium densiflorum var. bourgeauanum	False		0.0
Lepidium ramosissimum var. ramosissimum	False		0.0
Lewisia rediviva	False		0.0
Lewisia rediviva var. rediviva	False		0.0
Lepidium ruderale	False		0.0
Lepidium sativum	False		0.0
Leptosiphon septentrionalis	False		0.0
Gilia septentrionalis	False		0.0
Linanthus harknessii var. septentrionalis	False		0.0
Linanthus septentrionalis	False		0.0
Lesquerella	False		0.0
Leontodon taraxacoides	False		0.0
Leontodon saxatilis	False		0.0
Leontodon taraxacoides ssp. taraxacoides	False		0.0
Apargia nudicaulis	False		0.0
Leontodon hirtus	False		0.0
Leontodon leysseri	False		0.0
Leontodon nudicaulis	False		0.0
Leontodon nudicaulis ssp. taraxacoides	False		0.0
Lemna trisulca	False		0.0
Lewisia triphylla	False		0.0
Claytonia triphylla	False		0.0
Erocallis triphylla	False		0.0
Leymus triticoides	True	LandHSeeds, 	7.69
Elymus condensatus var. triticoides	False		0.0
Elymus orcuttianus	False		0.0
Elymus triticoides	False		0.0
Elymus triticoides var. pubescens	False		0.0
Lemna turionifera	False		0.0
Lesquerella tuplashensis	False		0.0
Leucanthemum	False		0.0
Leymus sp.) triticoides]	False		0.0
Elymus vancouverensis	False		0.0
Elymus var. californicus	False		0.0
Elymus var. crescentianus	False		0.0
Lepidium virginicum	False		0.0
Lepidium virginicum var. medium	False		0.0
Lepidium idahoense	False		0.0
Lepidium medium	False		0.0
Lepidium virginicum var. menziesii	False		0.0
Lepidium menziesii	False		0.0
Lepidium virginicum var. pubescens	False		0.0
Lepidium medium var. pubescens	False		0.0
Leucanthemum vulgare	False		0.0
Chrysanthemum leucanthemum	False		0.0
Chrysanthemum leucanthemum var. boecheri	False		0.0
Chrysanthemum leucanthemum var. pinnatifidum	False		0.0
Leucanthemum leucanthemum nom. inval.	False		0.0
Leucanthemum vulgare var. pinnatifidum	False		0.0
Lewisia	True	DerbyCanyonNatives, 	7.69
Leymus	True	DerbyCanyonNatives, FourthCornerNursery, HimaNursery, InsidePassageSeeds, LandHSeeds, 	38.46
Ligusticum apiifolium	False		0.0
Limosella aquatica	False		0.0
Lipocarpha aristulata	False		0.0
Hemicarpha aristulata	False		0.0
Hemicarpha micrantha var. aristulata	False		0.0
Lipocarpha microcephala	False		0.0
Linnaea borealis	True	FiretrailNursery, 	7.69
Listera borealis	False		0.0
Neottia borealis	False		0.0
Linnaea borealis ssp. americana	False		0.0
Linnaea americana	False		0.0
Linnaea borealis var. americana	False		0.0
Linnaea borealis ssp. longiflora	False		0.0
Linnaea borealis var. longiflora	False		0.0
Listera caurina	False		0.0
Listera banksiana	False		0.0
Neottia banksiana	False		0.0
Neottia caurina	False		0.0
Ophrys caurina	False		0.0
Ligusticum canbyi	False		0.0
Ligusticum caeruleimontanum	False		0.0
Ligusticum leibergii	False		0.0
Lilium columbianum	True	FourthCornerNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	23.08
Lilium canadense var. parviflorum	False		0.0
Listera convallarioides	False		0.0
Neottia convallarioides	False		0.0
Ophrys convallarioides	False		0.0
Listera cordata	False		0.0
Neottia cordata	False		0.0
Listera cordata var. nephrophylla	False		0.0
Listera cordata ssp. nephrophylla	False		0.0
Listera nephrophylla	False		0.0
Neottia nephrophylla	False		0.0
Linaria dalmatica	False		0.0
Linaria dalmatica ssp. dalmatica	False		0.0
Linaria genistifolia ssp. dalmatica	False		0.0
Linaria jattae	False		0.0
Linaria dalmatica ssp. macedonica	False		0.0
Linaria dalmatica var. macedonica	False		0.0
Linaria macedonica	False		0.0
Lindernia dubia	False		0.0
Lindernia dubia var. anagallidea	False		0.0
Ilysanthes anagallidea	False		0.0
Ilysanthes inequalis	False		0.0
Lindernia anagallidea	False		0.0
Lindernia dubia var. dubia	False		0.0
Gratiola dubia	False		0.0
Ilysanthes attenuata	False		0.0
Ilysanthes dubia	False		0.0
Lindernia dubia var. inundata	False		0.0
Lindernia dubia var. major	False		0.0
Lindernia dubia var. riparia	False		0.0
Lindernia dubia var. typica	False		0.0
Lindernia procumbens	False		0.0
Lindernia pyxidaria sensu	False		0.0
Lithophragma glabrum	False		0.0
Lithophragma bulbiferum	False		0.0
Lithophragma glabrum var. bulbiferum	False		0.0
Lithophragma glabrum var. ramulosum	False		0.0
Ligusticum grayi	False		0.0
Ligusticum	False		0.0
Ligustrum	False		0.0
Lilaea	False		0.0
Lilaeopsis	False		0.0
Linum lewisii	True	DerbyCanyonNatives, LandHSeeds, NorthwestMeadowscapes, 	23.08
Linum lewisii var. lewisii	False		0.0
Adenolinum lewisii	False		0.0
Linum perenne ssp. lewisii	False		0.0
Linum perenne var. lewisii	False		0.0
Lilium	True	FourthCornerNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	23.08
Liparis loeselii	False		0.0
Lipocarpha micrantha	False		0.0
Hemicarpha micrantha	False		0.0
Hemicarpha micrantha var. minor	False		0.0
Scirpus micranthus	False		0.0
Scirpus micranthus var. minor	False		0.0
Limosella	False		0.0
Linanthus	False		0.0
Linaria	False		0.0
Lindernia	False		0.0
Linnaea	True	FiretrailNursery, 	7.69
Linum	True	DerbyCanyonNatives, LandHSeeds, NorthwestMeadowscapes, 	23.08
Ligustrum obtusifolium	False		0.0
Lilaeopsis occidentalis	False		0.0
Lipocarpha occidentalis	False		0.0
Hemicarpha occidentalis	False		0.0
Ligustrum ovalifolium	False		0.0
Lithophragma parviflorum	False		0.0
Lithophragma parviflorum var. parviflorum	False		0.0
Liparis	False		0.0
Lipocarpha	False		0.0
Linanthus pungens	False		0.0
Gilia hallii	False		0.0
Gilia pungens	False		0.0
Gilia pungens var. hookeri	False		0.0
Leptodactylon hazeliae	False		0.0
Leptodactylon lilacinum	False		0.0
Leptodactylon pungens	False		0.0
Leptodactylon pungens ssp. brevifolium	False		0.0
Leptodactylon pungens ssp. eupungens	False		0.0
Leptodactylon pungens ssp. hallii	False		0.0
Leptodactylon pungens ssp. hazeliae	False		0.0
Leptodactylon pungens ssp. hookeri	False		0.0
Leptodactylon pungens ssp. pulchriflorum	False		0.0
Leptodactylon pungens ssp. squarrosum	False		0.0
Leptodactylon pungens var. hallii	False		0.0
Leptodactylon pungens var. hookeri	False		0.0
Linaria purpurea	False		0.0
Lithospermum ruderale	False		0.0
Lithospermum pilosum	False		0.0
Lilaea scilloides	False		0.0
Lilaea subulata	False		0.0
Triglochin scilloides	False		0.0
Listera	False		0.0
Ligusticum tenuifolium	False		0.0
Ligusticum filicinum var. tenuifolium	False		0.0
Lithophragma tenellum	False		0.0
Lithophragma australe	False		0.0
Lithophragma brevilobum	False		0.0
Lithophragma rupicola	False		0.0
Lithophragma tenellum var. thompsonii	False		0.0
Lithophragma	False		0.0
Lithospermum	False		0.0
Linum usitatissimum	False		0.0
Linum humile	False		0.0
Linum usitatissimum var. humile	False		0.0
Ligustrum vulgare	False		0.0
Linaria vulgaris	False		0.0
Linaria linaria nom. inval.	False		0.0
Lloydia	False		0.0
Lloydia serotina	False		0.0
Lloydia serotina var. serotina	False		0.0
Bulbocodium serotinum	False		0.0
Lotus aboriginus	False		0.0
Hosackia rosea	False		0.0
Lotus crassifolius var. subglaber	False		0.0
Lotus stipularis var. subglaber	False		0.0
Lomatium ambiguum	False		0.0
Peucedanum ambiguum	False		0.0
Logfia arvensis	False		0.0
Filago arvensis	False		0.0
Gnaphalium arvense nom. inval.	False		0.0
Oglifa arvensis	False		0.0
Lonicera tatarica]	False		0.0
Lonicera f. albida	False		0.0
Lobelia	False		0.0
Lomatium bicolor	False		0.0
Lomatium bicolor var. leptocarpum	False		0.0
Lomatium leptocarpum	False		0.0
Lomatium bradshawii	False		0.0
Leptotaenia bradshawii	False		0.0
Lomatium brandegeei	False		0.0
Cynomarathrum brandegeei	False		0.0
Lobularia	False		0.0
Lomatium canbyi	False		0.0
Peucedanum canbyi	False		0.0
Lonicera caerulea	False		0.0
Lonicera caerulea var. glabrescens	False		0.0
Lonicera caerulea var. cauriana	False		0.0
Lonicera cauriana	False		0.0
Lonicera ciliosa	True	FiretrailNursery, HimaNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	30.77
Lomatium columbianum	False		0.0
Lomatium cous	False		0.0
Lomatium circumdatum	False		0.0
Lomatium montanum	False		0.0
Lonicera conjugialis	False		0.0
Lotus corniculatus	True	LandHSeeds, 	7.69
Lotus corniculatus var. corniculatus	False		0.0
Lotus caucasicus	False		0.0
Lotus corniculatus var. arvensis	False		0.0
Lotus filicaulis	False		0.0
Lotus crassifolius	False		0.0
Lotus crassifolius var. crassifolius	False		0.0
Hosackia crassifolia	False		0.0
Lomatium cusickii	False		0.0
Lomatium cuspidatum	False		0.0
Lotus denticulatus	False		0.0
Hosackia denticulata	False		0.0
Lomatium dissectum	True	LandHSeeds, OxbowFarmandConservationCenter, 	15.38
Lomatium dissectum var. dissectum	False		0.0
Leptotaenia dissecta	False		0.0
Lomatium dissectum var. multifidum	False		0.0
Leptotaenia multifida	False		0.0
Lomatium dissectum var. eatonii	False		0.0
Lobelia dortmanna	False		0.0
Lomatium donnellii	False		0.0
Lomatium plummerae	False		0.0
Loeflingia	False		0.0
Lonicera etrusca	False		0.0
Lomatium farinosum	False		0.0
Lomatium farinosum var. farinosum	False		0.0
Peucedanum farinosum	False		0.0
Lomatium farinosum var. hambleniae	False		0.0
Lomatium hambleniae	False		0.0
Lotus formosissimus	False		0.0
Hosackia gracilis	False		0.0
Lomatium geyeri	False		0.0
Logfia	False		0.0
Lomatium gormanii	False		0.0
Lomatium grayi	True	LandHSeeds, 	7.69
Lomatium grayi var. grayi	False		0.0
Lomatium hallii	False		0.0
Lomatium nelsonianum	False		0.0
Lonicera hispidula	True	FiretrailNursery, FourthCornerNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	30.77
Lonicera hispidula var. hispidula	False		0.0
Lonicera hispidula var. vacillans	False		0.0
Lonicera involucrata	True	DerbyCanyonNatives, FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	46.15
Lonicera involucrata var. involucrata	False		0.0
Distegia involucrata	False		0.0
Lonicera involucrata var. flavescens	False		0.0
Xylosteum involucratum	False		0.0
Loiseleuria	False		0.0
Lonicera japonica	False		0.0
Lonicera japonica var. aureo-reticulata	False		0.0
Lonicera japonica var. chinensis	False		0.0
Nintooa japonica	False		0.0
Lobelia kalmii	False		0.0
Lobelia kalmii var. strictiflora	False		0.0
Lobelia strictiflora	False		0.0
Lomatium knokei	False		0.0
Lomatium laevigatum	False		0.0
Lolium	True	LandHSeeds, 	7.69
Lobularia maritima	False		0.0
Alyssum maritimum	False		0.0
Clypeola maritima	False		0.0
Koniga maritima	False		0.0
Lomatium macrocarpum	True	LandHSeeds, 	7.69
Cogswellia macrocarpa	False		0.0
Ferula macrocarpa	False		0.0
Lomatium macrocarpum var. artemisiarum	False		0.0
Lomatium macrocarpum var. ellipticum	False		0.0
Peucedanum macrocarpum	False		0.0
Lomatium martindalei	False		0.0
Lomatium angustatum	False		0.0
Lomatium angustatum var. flavum	False		0.0
Lomatium martindalei var. angustatum	False		0.0
Lomatium martindalei var. flavum	False		0.0
Lomatium	True	FourthCornerNursery, InsidePassageSeeds, LandHSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	38.46
Lotus micranthus	False		0.0
Hosackia parviflora	False		0.0
Logfia minima	False		0.0
Filago minima	False		0.0
Oglifa minima	False		0.0
Lotus nevadensis	False		0.0
Lotus nevadensis var. douglasii	False		0.0
Hosackia decumbens	False		0.0
Lotus douglasii	False		0.0
Lonicera	True	DerbyCanyonNatives, FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	46.15
Lomatium nudicaule	True	InsidePassageSeeds, LandHSeeds, NorthwestMeadowscapes, 	23.08
Cogswellia nudicaulis	False		0.0
Lomatium orientale	False		0.0
Cogswellia orientalis	False		0.0
Lotus parviflorus	False		0.0
Lotus hispidus	False		0.0
Lolium perenne	True	LandHSeeds, 	7.69
Lonicera periclymenum	False		0.0
Lotus pedunculatus	False		0.0
Lotus decumbens	False		0.0
Lotus pedunculatus var. villosus	False		0.0
Lotus uliginosus	False		0.0
Lolium perenne ssp. multiflorum	True	LandHSeeds, 	7.69
Lolium multiflorum	False		0.0
Lolium multiflorum ssp. italicum	False		0.0
Lolium multiflorum var. diminutum	False		0.0
Lolium multiflorum var. muticum	False		0.0
Lolium perenne ssp. italicum	False		0.0
Lolium perenne var. aristatum	False		0.0
Lolium perenne var. multiflorum	False		0.0
Lolium perenne ssp. perenne	False		0.0
Lolium multiflorum var. ramosum	False		0.0
Lolium perenne var. cristatum	False		0.0
Lomatium piperi	False		0.0
Lotus pinnatus	False		0.0
Hosackia pinnata	False		0.0
Lonicera pileata	False		0.0
Loiseleuria procumbens	False		0.0
Azalea procumbens	False		0.0
Chamaecistus procumbens	False		0.0
Kalmia procumbens	False		0.0
Lomatium quintuplex	False		0.0
Lomatium rollinsii	False		0.0
Lomatium salmoniflorum	False		0.0
Lomatium serpentinum	False		0.0
Lomatium simplex	False		0.0
Lomatium simplex var. leptophyllum	False		0.0
Lomatium simplex var. simplex	False		0.0
Lomatium platycarpum	False		0.0
Lomatium triternatum ssp. platycarpum	False		0.0
Loeflingia squarrosa	False		0.0
Loeflingia squarrosa ssp. squarrosa	False		0.0
Loeflingia pusilla	False		0.0
Loeflingia squarrosa var. squarrosa	False		0.0
Loeflingia squarrosa var. texana	False		0.0
Loeflingia texana	False		0.0
Lomatium suksdorfii	False		0.0
Lonicera tatarica	False		0.0
Lonicera sibirica nom. nud.	False		0.0
Lonicera tatarica var. latifolia	False		0.0
Lomatium tamanitchii	False		0.0
Lolium temulentum	False		0.0
Lotus tenuis	False		0.0
Lotus corniculatus var. tenuifolius	False		0.0
Lotus glaber nom. utique rej.	False		0.0
Lolium temulentum ssp. temulentum	False		0.0
Lolium arvense	False		0.0
Lolium temulentum var. arvense	False		0.0
Lolium temulentum var. leptochaeton	False		0.0
Lolium temulentum var. macrochaeton	False		0.0
Lomatium thompsonii	False		0.0
Lomatium suksdorfii var. thompsonii	False		0.0
Lomatium triternatum	True	LandHSeeds, 	7.69
Lomatium triternatum var. anomalum	False		0.0
Lomatium anomalum	False		0.0
Lomatium triternatum var. brevifolium	False		0.0
Lomatium brevifolium	False		0.0
Lomatium triternatum var. macrocarpum	False		0.0
Lomatium triternatum var. alatum	False		0.0
Lomatium triternatum var. triternatum	False		0.0
Lomatium tuberosum	False		0.0
Lotus	True	LandHSeeds, 	7.69
Lotus unifoliolatus	False		0.0
Lotus unifoliolatus var. unifoliolatus	False		0.0
Acmispon americanum	False		0.0
Hosackia americana	False		0.0
Lotus americanus	False		0.0
Lotus purshianus	False		0.0
Lotus purshianus var. glaber	False		0.0
Lotus sericeus	False		0.0
Lomatium utriculatum	True	FourthCornerNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	30.77
